session_id,visitor_id,landing_page,traffic_source,device_type,pages_viewed,session_duration_sec,converted,visit_time
sess_002556,2761,/signup,Google Ads,Mobile,4,376,0,2026-09-06 00:48:00
sess_002557,2360,/docs/api,Google Ads,Desktop,2,31,0,2026-08-18 13:10:00
sess_002558,1103,/solutions/enterprise,Referral,Desktop,5,140,0,2026-09-09 21:42:00
sess_002559,2305,/solutions/enterprise,Organic Search,Desktop,1,179,0,2026-08-06 13:49:00
sess_002560,2887,/pricing,GitHub,Desktop,1,72,1,2026-09-05 11:21:00
sess_002561,2931,/solutions/enterprise,LinkedIn,Mobile,3,244,0,2026-09-05 05:50:00
sess_002562,2911,/product/analytics,LinkedIn,Desktop,3,201,0,2026-08-08 15:23:00
sess_002563,2997,/solutions/enterprise,LinkedIn,Desktop,3,117,0,2026-09-03 07:26:00
sess_002564,2108,/pricing,Direct,Desktop,1,188,0,2026-08-27 17:47:00
sess_002565,2312,/signup,Direct,Mobile,1,335,0,2026-08-05 15:21:00
sess_002566,1322,/docs/api,GitHub,Mobile,7,170,1,2026-08-17 02:55:00
sess_002567,2542,/solutions/enterprise,Organic Search,Desktop,3,156,1,2026-08-29 18:49:00
sess_002568,1665,/solutions/enterprise,Organic Search,Desktop,2,179,0,2026-08-25 11:09:00
sess_002569,1075,/product/analytics,Organic Search,Mobile,5,207,1,2026-08-23 03:13:00
sess_002570,2466,/pricing,LinkedIn,Mobile,1,97,0,2026-09-10 04:44:00
sess_002571,1627,/pricing,GitHub,Mobile,4,331,0,2026-08-30 11:01:00
sess_002572,1695,/signup,Organic Search,Desktop,1,468,0,2026-09-09 05:19:00
sess_002573,2388,/pricing,Organic Search,Mobile,1,180,0,2026-09-09 04:27:00
sess_002574,3113,/pricing,Organic Search,Desktop,3,397,0,2026-08-01 21:06:00
sess_002575,1043,/signup,GitHub,Mobile,1,250,0,2026-08-13 06:18:00
sess_002576,2758,/pricing,Organic Search,Desktop,5,103,0,2026-08-03 05:57:00
sess_002577,2978,/home,Organic Search,Desktop,3,128,0,2026-09-03 14:44:00
sess_002578,2441,/docs/api,Organic Search,Tablet,2,156,0,2026-08-29 15:22:00
sess_002579,2163,/solutions/enterprise,GitHub,Desktop,6,508,0,2026-09-02 08:19:00
sess_002580,2658,/solutions/enterprise,Organic Search,Mobile,3,192,0,2026-09-06 01:27:00
sess_002581,1223,/solutions/enterprise,GitHub,Desktop,2,132,0,2026-08-01 17:37:00
sess_002582,1611,/product/analytics,Direct,Mobile,2,28,0,2026-08-15 01:26:00
sess_002583,1079,/pricing,Direct,Desktop,1,202,0,2026-08-18 14:11:00
sess_002584,1892,/docs/api,Direct,Desktop,1,150,0,2026-08-21 11:57:00
sess_002585,2432,/solutions/enterprise,Direct,Desktop,2,511,0,2026-08-17 11:18:00
sess_002586,2501,/signup,Organic Search,Mobile,1,80,0,2026-09-12 00:04:00
sess_002587,2575,/pricing,Google Ads,Desktop,2,290,0,2026-08-07 20:04:00
sess_002588,2967,/pricing,Direct,Desktop,2,64,0,2026-08-18 02:48:00
sess_002589,2366,/pricing,Referral,Desktop,1,38,0,2026-08-04 18:20:00
sess_002590,2463,/product/analytics,Direct,Desktop,1,7,0,2026-08-20 01:34:00
sess_002591,1827,/docs/api,Google Ads,Desktop,4,411,0,2026-08-25 03:58:00
sess_002592,1107,/signup,LinkedIn,Desktop,1,110,1,2026-08-23 17:40:00
sess_002593,1112,/solutions/enterprise,Direct,Desktop,2,64,0,2026-09-13 09:11:00
sess_002594,2198,/home,Google Ads,Desktop,3,97,0,2026-08-27 22:30:00
sess_002595,2915,/product/analytics,Organic Search,Desktop,11,228,0,2026-08-09 09:01:00
sess_002596,2892,/signup,Organic Search,Desktop,1,94,0,2026-08-19 03:23:00
sess_002597,3177,/product/analytics,LinkedIn,Mobile,4,51,0,2026-08-02 23:15:00
sess_002598,1836,/home,LinkedIn,Mobile,2,21,0,2026-08-20 16:31:00
sess_002599,3149,/product/analytics,LinkedIn,Tablet,1,179,0,2026-08-24 09:32:00
sess_002600,2261,/solutions/enterprise,Direct,Mobile,1,653,0,2026-09-09 08:55:00
sess_002601,3325,/docs/api,Organic Search,Mobile,4,186,0,2026-08-12 12:06:00
sess_002602,1812,/docs/api,Direct,Mobile,6,533,0,2026-08-30 08:11:00
sess_002603,1995,/solutions/enterprise,LinkedIn,Mobile,1,383,0,2026-09-08 10:59:00
sess_002604,2796,/solutions/enterprise,Organic Search,Desktop,1,35,0,2026-08-19 20:37:00
sess_002605,2627,/docs/api,LinkedIn,Desktop,2,385,0,2026-09-12 11:25:00
sess_002606,2582,/signup,Organic Search,Desktop,13,5,0,2026-08-14 10:30:00
sess_002607,2878,/solutions/enterprise,Organic Search,Mobile,3,133,0,2026-08-22 10:55:00
sess_002608,2601,/product/analytics,Organic Search,Desktop,2,138,0,2026-08-04 01:16:00
sess_002609,1252,/docs/api,Organic Search,Desktop,1,238,0,2026-08-10 06:17:00
sess_002610,2857,/home,Google Ads,Mobile,1,258,1,2026-09-09 04:28:00
sess_002611,2793,/home,Direct,Mobile,1,52,0,2026-08-28 23:42:00
sess_002612,1813,/solutions/enterprise,Organic Search,Desktop,15,389,0,2026-09-04 04:58:00
sess_002613,1653,/home,Google Ads,Desktop,12,40,0,2026-08-04 09:31:00
sess_002614,2319,/home,Organic Search,Mobile,1,591,0,2026-08-22 15:18:00
sess_002615,3062,/docs/api,Direct,Mobile,1,762,1,2026-09-13 04:23:00
sess_002616,2855,/product/analytics,Direct,Mobile,1,219,0,2026-09-05 06:00:00
sess_002617,3226,/pricing,Referral,Mobile,2,193,0,2026-08-31 17:08:00
sess_002618,2695,/home,Organic Search,Desktop,7,702,1,2026-08-29 10:41:00
sess_002619,2246,/solutions/enterprise,Organic Search,Desktop,6,54,0,2026-08-02 20:25:00
sess_002620,2238,/pricing,Organic Search,Desktop,4,190,1,2026-09-07 08:27:00
sess_002621,1656,/home,Direct,Desktop,13,98,0,2026-08-31 02:20:00
sess_002622,3429,/product/analytics,Organic Search,Mobile,4,38,0,2026-09-09 10:22:00
sess_002623,1673,/signup,Organic Search,Desktop,1,29,0,2026-08-09 15:48:00
sess_002624,1964,/home,LinkedIn,Desktop,6,221,0,2026-08-25 15:09:00
sess_002625,1046,/solutions/enterprise,Organic Search,Desktop,2,51,0,2026-09-08 19:54:00
sess_002626,1681,/product/analytics,GitHub,Mobile,2,169,0,2026-08-12 11:57:00
sess_002627,1503,/solutions/enterprise,Direct,Desktop,6,53,0,2026-09-06 18:46:00
sess_002628,1108,/solutions/enterprise,Direct,Desktop,3,113,0,2026-08-06 22:52:00
sess_002629,2204,/solutions/enterprise,Direct,Mobile,2,249,0,2026-08-05 11:57:00
sess_002630,3061,/solutions/enterprise,Organic Search,Desktop,8,140,0,2026-08-05 11:46:00
sess_002631,3008,/solutions/enterprise,Direct,Desktop,1,374,0,2026-08-25 03:21:00
sess_002632,1578,/product/analytics,Direct,Mobile,4,139,0,2026-08-14 03:32:00
sess_002633,3277,/docs/api,Organic Search,Desktop,5,43,0,2026-09-08 00:37:00
sess_002634,2468,/product/analytics,Google Ads,Desktop,1,414,0,2026-08-30 07:01:00
sess_002635,1150,/docs/api,Google Ads,Desktop,1,102,0,2026-09-14 00:19:00
sess_002636,3041,/signup,Direct,Mobile,1,368,0,2026-08-21 06:58:00
sess_002637,2412,/product/analytics,Organic Search,Mobile,7,52,0,2026-08-20 03:27:00
sess_002638,2224,/solutions/enterprise,Direct,Desktop,3,186,0,2026-08-01 15:38:00
sess_002639,1210,/product/analytics,Organic Search,Desktop,1,37,0,2026-08-15 09:55:00
sess_002640,1580,/product/analytics,Organic Search,Desktop,7,20,0,2026-08-04 23:44:00
sess_002641,2731,/docs/api,Direct,Desktop,1,1230,0,2026-08-03 21:11:00
sess_002642,1465,/product/analytics,Organic Search,Mobile,4,6,0,2026-08-20 06:35:00
sess_002643,1644,/signup,Organic Search,Desktop,2,166,0,2026-08-02 10:10:00
sess_002644,1230,/product/analytics,Organic Search,Mobile,1,7,0,2026-09-10 09:39:00
sess_002645,2529,/home,GitHub,Mobile,4,149,0,2026-08-03 18:18:00
sess_002646,1253,/solutions/enterprise,Organic Search,Desktop,2,23,0,2026-09-08 10:37:00
sess_002647,2231,/solutions/enterprise,Organic Search,Desktop,2,283,0,2026-08-26 11:52:00
sess_002648,2659,/home,Direct,Desktop,1,67,0,2026-09-05 05:48:00
sess_002649,1066,/signup,Direct,Desktop,5,80,0,2026-09-10 20:46:00
sess_002650,2859,/product/analytics,Organic Search,Desktop,1,57,0,2026-09-13 20:41:00
sess_002651,2373,/pricing,GitHub,Desktop,1,26,0,2026-08-03 00:56:00
sess_002652,3098,/product/analytics,Organic Search,Desktop,2,129,0,2026-08-15 22:52:00
sess_002653,3363,/solutions/enterprise,GitHub,Mobile,1,111,0,2026-08-21 04:53:00
sess_002654,2467,/product/analytics,Organic Search,Desktop,1,144,0,2026-08-31 19:31:00
sess_002655,2593,/pricing,Organic Search,Desktop,3,181,0,2026-09-12 07:26:00
sess_002656,3123,/home,Referral,Desktop,9,21,0,2026-08-24 23:54:00
sess_002657,2790,/solutions/enterprise,Direct,Desktop,5,101,0,2026-09-11 03:03:00
sess_002658,3096,/pricing,GitHub,Desktop,1,166,0,2026-09-03 20:06:00
sess_002659,3196,/pricing,LinkedIn,Mobile,3,75,0,2026-08-03 16:21:00
sess_002660,1746,/pricing,Organic Search,Desktop,5,43,0,2026-08-21 22:45:00
sess_002661,1080,/docs/api,Google Ads,Desktop,1,172,0,2026-09-05 09:44:00
sess_002662,3358,/home,Organic Search,Mobile,1,233,0,2026-09-04 06:43:00
sess_002663,2472,/solutions/enterprise,Direct,Mobile,7,254,0,2026-08-23 19:57:00
sess_002664,3023,/home,Organic Search,Desktop,1,75,0,2026-08-11 12:46:00
sess_002665,1147,/signup,Direct,Desktop,2,23,0,2026-08-02 20:44:00
sess_002666,1383,/docs/api,Google Ads,Mobile,1,449,0,2026-08-05 13:25:00
sess_002667,2384,/signup,LinkedIn,Desktop,1,214,0,2026-09-05 02:23:00
sess_002668,3269,/solutions/enterprise,Direct,Mobile,3,538,0,2026-08-10 17:21:00
sess_002669,2601,/product/analytics,Organic Search,Mobile,2,33,0,2026-09-10 18:48:00
sess_002670,1573,/home,Organic Search,Desktop,4,197,0,2026-08-31 03:18:00
sess_002671,3423,/docs/api,LinkedIn,Desktop,6,44,0,2026-08-27 22:47:00
sess_002672,3168,/product/analytics,GitHub,Tablet,1,367,0,2026-08-04 13:18:00
sess_002673,2726,/signup,Google Ads,Tablet,1,136,0,2026-09-09 06:41:00
sess_002674,1159,/docs/api,Organic Search,Mobile,9,141,0,2026-08-21 16:36:00
sess_002675,3316,/solutions/enterprise,Organic Search,Desktop,2,485,0,2026-08-02 00:13:00
sess_002676,3217,/signup,LinkedIn,Mobile,9,70,0,2026-08-23 07:52:00
sess_002677,3222,/home,LinkedIn,Mobile,2,178,0,2026-08-15 13:01:00
sess_002678,3266,/docs/api,LinkedIn,Desktop,2,33,0,2026-09-12 03:10:00
sess_002679,2467,/signup,GitHub,Desktop,4,86,0,2026-09-06 02:36:00
sess_002680,2468,/solutions/enterprise,Organic Search,Mobile,1,43,0,2026-08-12 22:58:00
sess_002681,1755,/docs/api,Organic Search,Desktop,2,45,0,2026-09-04 09:10:00
sess_002682,3297,/pricing,GitHub,Desktop,2,199,0,2026-09-01 10:36:00
sess_002683,3427,/signup,LinkedIn,Desktop,1,65,0,2026-08-18 07:11:00
sess_002684,2708,/signup,LinkedIn,Desktop,2,57,0,2026-08-29 01:24:00
sess_002685,2843,/signup,Organic Search,Desktop,2,302,0,2026-08-06 01:57:00
sess_002686,2210,/home,LinkedIn,Mobile,1,120,0,2026-08-07 06:44:00
sess_002687,2834,/signup,LinkedIn,Mobile,1,91,0,2026-09-13 10:29:00
sess_002688,2812,/signup,LinkedIn,Desktop,3,308,0,2026-08-17 10:48:00
sess_002689,1161,/pricing,LinkedIn,Mobile,1,125,0,2026-08-21 03:34:00
sess_002690,3094,/docs/api,Direct,Desktop,2,308,0,2026-08-12 07:44:00
sess_002691,1794,/product/analytics,Referral,Mobile,1,74,0,2026-08-15 20:15:00
sess_002692,1516,/solutions/enterprise,Direct,Desktop,1,593,0,2026-09-03 04:56:00
sess_002693,3320,/product/analytics,Organic Search,Tablet,1,468,0,2026-08-07 07:13:00
sess_002694,3104,/product/analytics,Organic Search,Desktop,1,317,0,2026-08-08 19:25:00
sess_002695,3360,/pricing,Referral,Mobile,5,48,0,2026-08-31 04:47:00
sess_002696,1750,/signup,Direct,Desktop,7,239,0,2026-08-21 19:47:00
sess_002697,3391,/solutions/enterprise,Organic Search,Mobile,3,311,0,2026-08-14 16:14:00
sess_002698,1895,/signup,Organic Search,Desktop,5,86,0,2026-08-05 05:55:00
sess_002699,3449,/docs/api,Organic Search,Desktop,1,32,0,2026-09-07 20:52:00
sess_002700,2521,/docs/api,Organic Search,Desktop,2,61,0,2026-08-18 05:13:00
sess_002701,3030,/docs/api,Referral,Desktop,1,163,0,2026-08-29 10:43:00
sess_002702,3345,/docs/api,Organic Search,Mobile,16,57,0,2026-08-26 23:19:00
sess_002703,2108,/signup,Organic Search,Desktop,1,200,0,2026-09-01 05:28:00
sess_002704,1906,/pricing,LinkedIn,Desktop,2,94,1,2026-08-15 11:22:00
sess_002705,1167,/solutions/enterprise,LinkedIn,Desktop,1,51,0,2026-08-05 02:21:00
sess_002706,3043,/docs/api,Referral,Mobile,1,175,0,2026-08-17 03:38:00
sess_002707,3212,/home,LinkedIn,Tablet,4,18,0,2026-08-30 12:27:00
sess_002708,1487,/docs/api,Organic Search,Mobile,1,181,0,2026-09-08 02:25:00
sess_002709,2610,/pricing,Referral,Desktop,1,664,0,2026-08-14 08:43:00
sess_002710,1539,/home,Google Ads,Mobile,9,228,0,2026-08-19 14:00:00
sess_002711,2693,/product/analytics,Organic Search,Desktop,1,76,0,2026-09-13 17:22:00
sess_002712,1429,/pricing,Organic Search,Mobile,6,421,1,2026-08-29 13:25:00
sess_002713,1845,/signup,Referral,Desktop,9,140,0,2026-08-11 17:35:00
sess_002714,2876,/docs/api,Organic Search,Mobile,4,140,1,2026-09-05 23:08:00
sess_002715,1865,/solutions/enterprise,Organic Search,Desktop,1,90,0,2026-09-06 03:04:00
sess_002716,1775,/solutions/enterprise,Direct,Desktop,1,14,0,2026-09-14 05:02:00
sess_002717,1554,/home,LinkedIn,Desktop,1,61,0,2026-09-04 19:02:00
sess_002718,1825,/pricing,Direct,Desktop,3,311,0,2026-08-08 23:19:00
sess_002719,2556,/home,Organic Search,Desktop,1,59,0,2026-08-07 07:29:00
sess_002720,3478,/signup,Organic Search,Mobile,1,100,0,2026-08-10 12:12:00
sess_002721,3354,/home,Organic Search,Mobile,2,185,0,2026-08-18 07:43:00
sess_002722,3460,/signup,Direct,Desktop,3,64,0,2026-09-06 20:53:00
sess_002723,3063,/solutions/enterprise,Organic Search,Desktop,2,305,0,2026-08-09 16:45:00
sess_002724,2347,/pricing,Organic Search,Desktop,2,417,0,2026-09-10 01:22:00
sess_002725,2003,/solutions/enterprise,Organic Search,Mobile,2,16,0,2026-09-12 02:54:00
sess_002726,2368,/pricing,Direct,Desktop,1,158,0,2026-09-05 15:45:00
sess_002727,2604,/solutions/enterprise,LinkedIn,Desktop,9,82,0,2026-09-03 16:11:00
sess_002728,1146,/pricing,GitHub,Desktop,6,150,0,2026-08-29 11:45:00
sess_002729,1678,/product/analytics,Organic Search,Desktop,2,147,0,2026-08-18 09:29:00
sess_002730,1541,/solutions/enterprise,GitHub,Desktop,1,6,0,2026-08-11 02:00:00
sess_002731,2051,/signup,Direct,Desktop,6,193,0,2026-08-04 17:23:00
sess_002732,2774,/product/analytics,Google Ads,Mobile,4,48,0,2026-08-18 19:43:00
sess_002733,1066,/home,GitHub,Mobile,1,152,0,2026-08-02 05:11:00
sess_002734,1569,/solutions/enterprise,Referral,Mobile,4,411,0,2026-09-12 07:11:00
sess_002735,1994,/signup,Organic Search,Desktop,2,43,0,2026-08-24 05:14:00
sess_002736,1508,/home,Organic Search,Mobile,1,61,0,2026-09-03 01:26:00
sess_002737,2458,/solutions/enterprise,Direct,Desktop,4,16,0,2026-08-13 07:16:00
sess_002738,1000,/home,Direct,Mobile,2,126,1,2026-08-02 00:26:00
sess_002739,2615,/docs/api,LinkedIn,Desktop,7,372,0,2026-08-10 05:39:00
sess_002740,2239,/pricing,LinkedIn,Mobile,1,146,0,2026-08-15 15:49:00
sess_002741,1369,/home,Organic Search,Desktop,8,83,0,2026-08-14 21:16:00
sess_002742,2560,/pricing,LinkedIn,Desktop,1,430,0,2026-09-13 23:53:00
sess_002743,1392,/home,Organic Search,Desktop,1,141,0,2026-09-09 00:14:00
sess_002744,2802,/solutions/enterprise,LinkedIn,Desktop,3,659,0,2026-08-19 12:55:00
sess_002745,1198,/pricing,Referral,Mobile,3,254,1,2026-09-08 22:12:00
sess_002746,2076,/signup,Google Ads,Mobile,1,441,0,2026-08-18 05:18:00
sess_002747,1550,/pricing,LinkedIn,Mobile,6,193,0,2026-08-06 03:13:00
sess_002748,1642,/product/analytics,Organic Search,Desktop,5,822,0,2026-08-13 15:09:00
sess_002749,2538,/signup,Organic Search,Desktop,1,139,0,2026-08-24 03:47:00
sess_002750,1514,/signup,Direct,Desktop,2,189,0,2026-08-23 07:12:00
sess_002751,2486,/signup,GitHub,Desktop,5,30,0,2026-08-24 20:12:00
sess_002752,1132,/pricing,Organic Search,Desktop,6,501,0,2026-09-11 15:20:00
sess_002753,2064,/pricing,Google Ads,Desktop,5,78,0,2026-08-31 07:17:00
sess_002754,2392,/pricing,Organic Search,Desktop,1,201,0,2026-09-13 08:38:00
sess_002755,2500,/signup,LinkedIn,Desktop,5,85,0,2026-09-08 01:36:00
sess_002756,2362,/home,Google Ads,Desktop,3,394,0,2026-09-09 07:16:00
sess_002757,3429,/signup,Direct,Desktop,3,26,1,2026-08-06 06:32:00
sess_002758,3455,/signup,Google Ads,Desktop,10,422,0,2026-08-25 10:24:00
sess_002759,3006,/docs/api,LinkedIn,Mobile,3,181,0,2026-08-05 08:32:00
sess_002760,1539,/pricing,Direct,Tablet,6,569,0,2026-08-26 04:10:00
sess_002761,3384,/docs/api,Google Ads,Desktop,4,131,0,2026-08-10 14:25:00
sess_002762,1008,/signup,Organic Search,Tablet,1,127,0,2026-09-07 13:19:00
sess_002763,3046,/pricing,Direct,Desktop,1,84,0,2026-08-20 16:18:00
sess_002764,3484,/solutions/enterprise,Direct,Desktop,3,76,0,2026-09-05 06:53:00
sess_002765,2928,/docs/api,Organic Search,Mobile,2,28,0,2026-08-04 19:33:00
sess_002766,2767,/product/analytics,Direct,Mobile,9,76,0,2026-09-13 04:26:00
sess_002767,2477,/pricing,Organic Search,Desktop,3,174,0,2026-08-08 18:29:00
sess_002768,3318,/solutions/enterprise,Organic Search,Mobile,8,20,0,2026-08-01 01:13:00
sess_002769,1622,/docs/api,Direct,Mobile,1,42,1,2026-09-11 15:37:00
sess_002770,3309,/signup,Organic Search,Tablet,7,358,0,2026-08-07 16:29:00
sess_002771,1372,/solutions/enterprise,Google Ads,Mobile,3,22,1,2026-09-08 11:44:00
sess_002772,1494,/product/analytics,Direct,Tablet,1,54,0,2026-08-19 19:42:00
sess_002773,1913,/product/analytics,Direct,Desktop,2,5,0,2026-08-04 21:22:00
sess_002774,2509,/product/analytics,Referral,Mobile,10,233,0,2026-08-02 14:07:00
sess_002775,1113,/product/analytics,Organic Search,Tablet,9,347,0,2026-09-06 09:00:00
sess_002776,2245,/solutions/enterprise,Organic Search,Desktop,1,385,0,2026-08-22 10:20:00
sess_002777,1722,/signup,GitHub,Mobile,2,419,0,2026-08-20 20:56:00
sess_002778,3395,/docs/api,GitHub,Desktop,7,98,1,2026-08-29 05:59:00
sess_002779,1022,/product/analytics,Organic Search,Tablet,1,152,0,2026-08-16 20:26:00
sess_002780,1471,/solutions/enterprise,GitHub,Desktop,9,208,0,2026-08-11 16:40:00
sess_002781,3074,/signup,Direct,Desktop,2,447,0,2026-08-07 08:42:00
sess_002782,2529,/solutions/enterprise,Organic Search,Desktop,1,291,0,2026-09-12 11:03:00
sess_002783,2868,/docs/api,Direct,Desktop,2,125,0,2026-08-21 03:36:00
sess_002784,1586,/solutions/enterprise,Google Ads,Mobile,5,133,0,2026-09-11 22:46:00
sess_002785,3461,/signup,Direct,Desktop,19,78,0,2026-08-20 16:25:00
sess_002786,1389,/home,Direct,Desktop,1,7,0,2026-09-13 06:04:00
sess_002787,3038,/signup,Organic Search,Desktop,3,33,0,2026-08-19 01:17:00
sess_002788,1030,/docs/api,Google Ads,Mobile,8,77,0,2026-09-04 03:52:00
sess_002789,1778,/signup,Organic Search,Desktop,7,172,0,2026-08-23 08:34:00
sess_002790,1974,/solutions/enterprise,Organic Search,Mobile,2,230,0,2026-08-24 18:29:00
sess_002791,1879,/pricing,GitHub,Desktop,6,403,1,2026-09-04 16:05:00
sess_002792,1791,/pricing,GitHub,Desktop,1,150,0,2026-08-11 08:13:00
sess_002793,2092,/product/analytics,Direct,Desktop,3,95,0,2026-09-04 06:36:00
sess_002794,3141,/docs/api,Organic Search,Mobile,3,216,0,2026-08-07 07:28:00
sess_002795,2019,/signup,Direct,Desktop,5,94,0,2026-08-09 04:11:00
sess_002796,2833,/solutions/enterprise,GitHub,Mobile,1,25,0,2026-09-10 09:00:00
sess_002797,1249,/solutions/enterprise,LinkedIn,Mobile,3,5,0,2026-09-11 00:45:00
sess_002798,2651,/home,Organic Search,Desktop,3,226,0,2026-08-28 16:43:00
sess_002799,1027,/home,GitHub,Desktop,1,417,0,2026-08-14 10:02:00
sess_002800,1456,/product/analytics,Google Ads,Desktop,2,209,0,2026-09-04 10:01:00
sess_002801,2472,/docs/api,Direct,Tablet,1,10,0,2026-08-17 11:37:00
sess_002802,1061,/product/analytics,Google Ads,Desktop,22,49,0,2026-08-04 10:30:00
sess_002803,1949,/home,Organic Search,Mobile,14,531,0,2026-08-17 10:42:00
sess_002804,3075,/home,Direct,Mobile,1,227,0,2026-09-14 15:55:00
sess_002805,3335,/docs/api,Organic Search,Desktop,5,245,0,2026-08-16 13:33:00
sess_002806,2209,/signup,Google Ads,Desktop,5,300,0,2026-08-24 04:17:00
sess_002807,1581,/product/analytics,Referral,Desktop,8,443,0,2026-08-22 12:38:00
sess_002808,2861,/home,GitHub,Mobile,1,109,0,2026-08-19 23:25:00
sess_002809,2915,/solutions/enterprise,Direct,Mobile,4,106,0,2026-09-08 05:29:00
sess_002810,3495,/pricing,Direct,Mobile,1,9,0,2026-08-30 20:51:00
sess_002811,1469,/home,GitHub,Desktop,4,503,0,2026-08-26 15:02:00
sess_002812,2042,/signup,LinkedIn,Desktop,6,30,0,2026-08-31 07:12:00
sess_002813,3055,/product/analytics,Organic Search,Desktop,1,112,0,2026-08-16 06:01:00
sess_002814,2491,/home,Organic Search,Tablet,3,169,0,2026-08-15 19:35:00
sess_002815,3302,/solutions/enterprise,Referral,Tablet,3,917,0,2026-08-26 23:29:00
sess_002816,3367,/pricing,Direct,Mobile,1,96,0,2026-08-04 16:55:00
sess_002817,2751,/pricing,Organic Search,Tablet,1,203,0,2026-09-04 05:11:00
sess_002818,3252,/solutions/enterprise,LinkedIn,Desktop,3,554,1,2026-08-23 22:48:00
sess_002819,2661,/product/analytics,GitHub,Mobile,6,157,0,2026-09-03 08:51:00
sess_002820,1552,/solutions/enterprise,Organic Search,Desktop,4,142,0,2026-08-02 14:38:00
sess_002821,2908,/signup,Organic Search,Mobile,1,158,0,2026-09-03 23:07:00
sess_002822,2202,/solutions/enterprise,GitHub,Desktop,1,311,0,2026-08-01 19:12:00
sess_002823,2542,/docs/api,Organic Search,Mobile,7,12,0,2026-09-13 23:37:00
sess_002824,3227,/signup,GitHub,Desktop,3,261,0,2026-08-15 11:35:00
sess_002825,1071,/docs/api,Organic Search,Tablet,1,39,0,2026-08-31 11:52:00
sess_002826,1730,/docs/api,Organic Search,Desktop,3,267,0,2026-08-26 19:38:00
sess_002827,1746,/pricing,Google Ads,Mobile,1,294,0,2026-09-11 08:13:00
sess_002828,2282,/pricing,Organic Search,Mobile,8,182,0,2026-08-13 03:52:00
sess_002829,1144,/home,Organic Search,Desktop,1,109,0,2026-08-10 05:41:00
sess_002830,2796,/docs/api,Google Ads,Desktop,1,242,0,2026-08-18 14:54:00
sess_002831,2518,/product/analytics,Direct,Desktop,3,8,1,2026-09-01 19:03:00
sess_002832,2394,/product/analytics,Direct,Desktop,5,193,0,2026-08-24 02:31:00
sess_002833,2159,/docs/api,LinkedIn,Desktop,1,52,0,2026-09-01 07:48:00
sess_002834,2963,/pricing,Google Ads,Mobile,2,199,0,2026-09-13 07:58:00
sess_002835,1921,/solutions/enterprise,Google Ads,Desktop,2,31,0,2026-08-26 18:27:00
sess_002836,1083,/signup,Organic Search,Mobile,5,40,0,2026-08-02 16:41:00
sess_002837,1281,/pricing,Direct,Desktop,1,113,0,2026-09-01 17:13:00
sess_002838,3105,/home,LinkedIn,Desktop,1,140,0,2026-08-07 12:26:00
sess_002839,3421,/docs/api,Organic Search,Mobile,2,101,0,2026-08-25 23:45:00
sess_002840,3031,/pricing,LinkedIn,Tablet,10,174,0,2026-08-24 16:26:00
sess_002841,1441,/solutions/enterprise,Organic Search,Desktop,2,14,0,2026-08-13 07:39:00
sess_002842,1607,/home,Organic Search,Desktop,3,43,0,2026-09-01 21:22:00
sess_002843,1735,/pricing,Organic Search,Desktop,5,5,0,2026-09-07 05:31:00
sess_002844,3053,/docs/api,Direct,Mobile,3,155,0,2026-09-08 22:13:00
sess_002845,2537,/solutions/enterprise,Organic Search,Mobile,3,216,0,2026-09-02 21:42:00
sess_002846,2558,/pricing,Google Ads,Mobile,6,123,0,2026-08-01 01:25:00
sess_002847,1604,/signup,Organic Search,Mobile,2,116,0,2026-08-08 10:18:00
sess_002848,1445,/docs/api,Google Ads,Desktop,1,104,0,2026-09-11 02:21:00
sess_002849,3077,/docs/api,Organic Search,Mobile,1,78,0,2026-08-01 20:00:00
sess_002850,2280,/pricing,Direct,Desktop,5,164,0,2026-08-17 02:30:00
sess_002851,1405,/pricing,LinkedIn,Mobile,3,6,1,2026-08-19 18:19:00
sess_002852,3012,/pricing,Organic Search,Desktop,3,167,0,2026-08-11 12:12:00
sess_002853,3290,/solutions/enterprise,Google Ads,Desktop,8,126,0,2026-08-11 02:32:00
sess_002854,3056,/pricing,Referral,Desktop,3,181,0,2026-08-02 20:07:00
sess_002855,2573,/signup,Direct,Mobile,1,351,0,2026-08-04 05:46:00
sess_002856,3069,/signup,Organic Search,Desktop,2,322,0,2026-09-06 11:32:00
sess_002857,1680,/product/analytics,Direct,Desktop,1,301,0,2026-08-09 01:07:00
sess_002858,1257,/signup,GitHub,Mobile,3,100,0,2026-09-01 12:52:00
sess_002859,1128,/pricing,LinkedIn,Desktop,1,93,0,2026-09-11 00:30:00
sess_002860,2033,/home,LinkedIn,Mobile,3,46,0,2026-08-07 18:36:00
sess_002861,1177,/product/analytics,Google Ads,Mobile,7,10,0,2026-08-28 00:34:00
sess_002862,1747,/home,GitHub,Desktop,1,131,0,2026-08-02 07:26:00
sess_002863,1627,/signup,Organic Search,Mobile,1,666,0,2026-08-23 19:36:00
sess_002864,1715,/home,Direct,Desktop,4,256,0,2026-08-04 19:26:00
sess_002865,1187,/docs/api,GitHub,Desktop,4,147,0,2026-08-31 20:52:00
sess_002866,1829,/solutions/enterprise,Google Ads,Desktop,3,68,0,2026-08-22 09:02:00
sess_002867,2155,/product/analytics,Organic Search,Desktop,1,28,1,2026-08-08 07:18:00
sess_002868,2756,/product/analytics,GitHub,Tablet,1,60,1,2026-09-01 19:34:00
